session_id,services
312_4,"[19, 3, 6, 12, 1]"
312_5,"[13, 10, 1, 4, 18]"
312_6,"[12, 1, 11, 7, 9]"
312_7,"[5, 18, 2, 8, 1]"
312_8,"[14, 1, 11, 2, 18]"
312_9,"[6, 18, 19, 15, 17]"
312_10,"[12, 1, 11, 7, 9]"
312_11,"[6, 18, 19, 15, 17]"
312_12,"[11, 8, 12, 10, 14]"
312_13,"[7, 1, 18, 12, 2]"
312_14,"[16, 1, 10, 15, 12]"
312_15,"[8, 11, 18, 5, 2]"
312_16,"[8, 11, 18, 5, 2]"
312_17,"[1, 14, 7, 12, 13]"
312_18,"[20, 17, 6, 9, 1]"
312_19,"[9, 17, 12, 13, 15]"
312_20,"[4, 13, 10, 12, 17]"
313_0,"[16, 1, 10, 15, 12]"
313_1,"[10, 13, 4, 11, 16]"
313_2,"[17, 15, 1, 9, 20]"
313_3,"[15, 18, 17, 6, 16]"
313_4,"[5, 18, 2, 8, 1]"
313_5,"[8, 11, 18, 5, 2]"
313_6,"[10, 13, 4, 11, 16]"
313_7,"[2, 3, 5, 8, 7]"
313_8,"[10, 13, 4, 11, 16]"
313_9,"[1, 14, 7, 12, 13]"
313_10,"[18, 6, 15, 8, 5]"
313_11,"[20, 17, 6, 9, 1]"
313_12,"[8, 11, 18, 5, 2]"
313_13,"[8, 11, 18, 5, 2]"
313_14,"[18, 6, 15, 8, 5]"
314_0,"[3, 2, 19, 13, 4]"
314_1,"[2, 3, 5, 8, 7]"
314_2,"[18, 6, 15, 8, 5]"
314_3,"[3, 2, 19, 13, 4]"
314_4,"[14, 1, 11, 2, 18]"
314_5,"[1, 14, 7, 12, 13]"
314_6,"[1, 14, 7, 12, 13]"
314_7,"[17, 15, 1, 9, 20]"
314_8,"[19, 3, 6, 12, 1]"
314_9,"[2, 3, 5, 8, 7]"
314_10,"[1, 14, 7, 12, 13]"
314_11,"[20, 17, 6, 9, 3]"
314_12,"[7, 1, 18, 12, 2]"
315_0,"[5, 18, 2, 8, 1]"
315_1,"[15, 18, 17, 6, 16]"
315_2,"[2, 3, 5, 8, 7]"
315_3,"[9, 17, 12, 13, 15]"
315_4,"[19, 3, 6, 12, 1]"
315_5,"[12, 1, 11, 7, 9]"
315_6,"[7, 1, 18, 12, 2]"
316_0,"[5, 18, 2, 8, 1]"
316_1,"[13, 10, 1, 4, 18]"
316_2,"[1, 14, 7, 12, 13]"
316_3,"[19, 3, 6, 12, 1]"
316_4,"[8, 11, 18, 5, 2]"
316_5,"[10, 13, 4, 11, 16]"
316_6,"[7, 1, 18, 12, 2]"
316_7,"[3, 2, 19, 13, 4]"
316_8,"[4, 13, 10, 12, 17]"
316_9,"[11, 6, 8, 12, 10]"
317_0,"[7, 1, 18, 12, 2]"
317_1,"[17, 15, 1, 9, 20]"
317_2,"[2, 3, 5, 8, 7]"
317_3,"[11, 8, 12, 10, 14]"
317_4,"[14, 1, 11, 2, 18]"
318_0,"[5, 18, 2, 8, 1]"
318_1,"[10, 13, 4, 11, 16]"
318_2,"[2, 3, 5, 8, 7]"
318_3,"[16, 1, 10, 15, 12]"
318_4,"[12, 1, 11, 7, 9]"
318_5,"[19, 3, 6, 12, 1]"
318_6,"[14, 1, 11, 2, 18]"
318_7,"[14, 1, 11, 2, 18]"
318_8,"[8, 11, 18, 5, 2]"
318_9,"[4, 13, 10, 12, 17]"
318_10,"[11, 8, 12, 10, 14]"
318_11,"[12, 1, 11, 7, 9]"
318_12,"[6, 18, 19, 15, 17]"
318_13,"[2, 3, 5, 8, 7]"
318_14,"[19, 3, 6, 12, 1]"
319_0,"[6, 18, 19, 15, 17]"
319_1,"[12, 1, 11, 7, 9]"
319_2,"[19, 3, 6, 12, 1]"
319_3,"[10, 13, 4, 11, 16]"
319_4,"[8, 11, 18, 5, 2]"
319_5,"[6, 18, 19, 15, 17]"
319_6,"[1, 14, 7, 12, 13]"
319_7,"[2, 3, 5, 8, 7]"
319_8,"[13, 10, 1, 4, 18]"
319_9,"[3, 2, 19, 13, 4]"
319_10,"[18, 6, 15, 8, 5]"
319_11,"[14, 1, 11, 2, 18]"
319_12,"[7, 1, 18, 12, 2]"
319_13,"[15, 18, 17, 6, 16]"
319_14,"[11, 8, 12, 10, 14]"
319_15,"[13, 10, 1, 4, 18]"
319_16,"[6, 18, 19, 15, 17]"
320_0,"[6, 18, 19, 15, 17]"
320_1,"[4, 13, 10, 12, 17]"
320_2,"[5, 18, 2, 8, 1]"
320_3,"[12, 1, 11, 7, 9]"
320_4,"[4, 13, 10, 12, 17]"
320_5,"[2, 3, 5, 8, 7]"
321_0,"[1, 14, 7, 12, 13]"
321_1,"[10, 13, 4, 11, 16]"
321_2,"[19, 3, 6, 12, 1]"
321_3,"[20, 17, 6, 9, 13]"
321_4,"[19, 3, 6, 12, 1]"
321_5,"[18, 6, 15, 8, 5]"
321_6,"[1, 14, 7, 12, 13]"
321_7,"[11, 8, 12, 10, 14]"
321_8,"[3, 2, 19, 13, 4]"
321_9,"[17, 15, 1, 9, 20]"
321_10,"[20, 17, 6, 9, 2]"
321_11,"[2, 3, 5, 8, 7]"
322_0,"[18, 6, 15, 8, 5]"
322_1,"[16, 1, 10, 15, 12]"
322_2,"[6, 18, 19, 15, 17]"
322_3,"[16, 1, 10, 15, 12]"
322_4,"[15, 18, 17, 6, 16]"
323_0,"[17, 15, 1, 9, 20]"
323_1,"[14, 1, 11, 2, 18]"
323_2,"[1, 14, 7, 12, 13]"
323_3,"[7, 1, 18, 12, 2]"
323_4,"[5, 18, 2, 8, 1]"
323_5,"[11, 8, 12, 10, 14]"
323_6,"[6, 18, 19, 15, 17]"
323_7,"[6, 18, 19, 15, 17]"
323_8,"[12, 1, 11, 7, 9]"
324_0,"[2, 3, 5, 8, 7]"
324_1,"[2, 3, 5, 8, 7]"
324_2,"[3, 2, 19, 13, 4]"
324_3,"[20, 17, 6, 9, 16]"
324_4,"[16, 1, 10, 15, 12]"
324_5,"[20, 17, 6, 9, 7]"
324_6,"[15, 18, 17, 6, 16]"
324_7,"[8, 11, 18, 5, 2]"
324_8,"[7, 1, 18, 12, 2]"
324_9,"[5, 18, 2, 8, 1]"
324_10,"[20, 17, 6, 9, 3]"
324_11,"[18, 6, 15, 8, 5]"
325_0,"[1, 14, 7, 12, 13]"
325_1,"[3, 2, 19, 13, 4]"
325_2,"[4, 13, 10, 12, 17]"
325_3,"[16, 1, 10, 15, 12]"
325_4,"[17, 15, 1, 9, 20]"
325_5,"[3, 2, 19, 13, 4]"
325_6,"[18, 6, 15, 8, 5]"
325_7,"[12, 1, 11, 7, 9]"
325_8,"[2, 3, 5, 8, 7]"
325_9,"[12, 1, 11, 7, 9]"
325_10,"[11, 8, 12, 10, 14]"
326_0,"[3, 2, 19, 13, 4]"
326_1,"[11, 8, 12, 10, 14]"
326_2,"[2, 3, 5, 8, 7]"
326_3,"[2, 3, 5, 8, 7]"
326_4,"[9, 17, 12, 13, 15]"
326_5,"[15, 18, 17, 6, 16]"
326_6,"[11, 8, 12, 10, 14]"
326_7,"[12, 1, 11, 7, 9]"
327_0,"[6, 18, 19, 15, 17]"
327_1,"[5, 18, 2, 8, 1]"
327_2,"[15, 18, 17, 6, 16]"
327_3,"[8, 11, 18, 5, 2]"
327_4,"[17, 15, 1, 9, 20]"
327_5,"[13, 10, 1, 4, 18]"
327_6,"[13, 10, 1, 4, 18]"
327_7,"[7, 1, 18, 12, 2]"
327_8,"[15, 18, 17, 6, 16]"
327_9,"[9, 17, 12, 13, 15]"
327_10,"[11, 8, 12, 10, 14]"
327_11,"[1, 14, 7, 12, 13]"
327_12,"[5, 18, 2, 8, 1]"
327_13,"[18, 6, 15, 8, 5]"
328_0,"[20, 17, 6, 9, 1]"
328_1,"[20, 17, 6, 9, 8]"
328_2,"[7, 1, 18, 12, 2]"
328_3,"[11, 8, 12, 10, 14]"
328_4,"[5, 18, 2, 8, 1]"
328_5,"[6, 18, 19, 15, 17]"
328_6,"[5, 18, 2, 8, 1]"
328_7,"[15, 18, 17, 6, 16]"
328_8,"[7, 1, 18, 12, 2]"
328_9,"[20, 17, 6, 9, 8]"
329_0,"[13, 10, 1, 4, 18]"
329_1,"[7, 1, 18, 12, 2]"
329_2,"[12, 1, 11, 7, 9]"
329_3,"[10, 13, 4, 11, 16]"
329_4,"[9, 17, 12, 13, 15]"
329_5,"[16, 1, 10, 15, 12]"
329_6,"[16, 1, 10, 15, 12]"
329_7,"[7, 1, 18, 12, 2]"
329_8,"[14, 1, 11, 2, 18]"
329_9,"[15, 18, 17, 6, 16]"
329_10,"[18, 6, 15, 8, 5]"
329_11,"[11, 8, 12, 10, 14]"
329_12,"[1, 14, 7, 12, 13]"
329_13,"[3, 2, 19, 13, 4]"
329_14,"[4, 13, 10, 12, 17]"
330_0,"[5, 18, 2, 8, 1]"
330_1,"[12, 1, 11, 7, 9]"
330_2,"[7, 1, 18, 12, 2]"
330_3,"[9, 17, 12, 13, 15]"
330_4,"[13, 10, 1, 4, 18]"
330_5,"[1, 14, 7, 12, 13]"
330_6,"[9, 17, 12, 13, 15]"
330_7,"[7, 1, 18, 12, 2]"
330_8,"[16, 1, 10, 15, 12]"
330_9,"[16, 1, 10, 15, 12]"
330_10,"[5, 18, 2, 8, 1]"
330_11,"[4, 13, 10, 12, 17]"
330_12,"[16, 1, 10, 15, 12]"
330_13,"[8, 11, 18, 5, 2]"
330_14,"[10, 13, 4, 11, 16]"
331_0,"[13, 10, 1, 4, 18]"
331_1,"[15, 18, 17, 6, 16]"
331_2,"[16, 1, 10, 15, 12]"
331_3,"[5, 18, 2, 8, 1]"
331_4,"[5, 18, 2, 8, 1]"
331_5,"[8, 11, 18, 5, 2]"
331_6,"[20, 17, 6, 9, 18]"
331_7,"[12, 1, 11, 7, 9]"
332_0,"[6, 18, 19, 15, 17]"
332_1,"[3, 2, 19, 13, 4]"
332_2,"[17, 15, 1, 9, 20]"
332_3,"[3, 2, 19, 13, 4]"
332_4,"[5, 18, 2, 8, 1]"
332_5,"[15, 18, 17, 6, 16]"
332_6,"[6, 18, 19, 15, 17]"
332_7,"[15, 18, 17, 6, 16]"
332_8,"[12, 1, 11, 7, 9]"
333_0,"[6, 18, 19, 15, 17]"
333_1,"[10, 13, 4, 11, 16]"
333_2,"[4, 13, 10, 12, 17]"
333_3,"[14, 1, 11, 2, 18]"
333_4,"[13, 10, 1, 4, 18]"
333_5,"[14, 1, 11, 2, 18]"
333_6,"[2, 3, 5, 8, 7]"
333_7,"[14, 1, 11, 2, 18]"
333_8,"[16, 1, 10, 15, 12]"
333_9,"[4, 13, 10, 12, 17]"
333_10,"[18, 6, 15, 8, 5]"
334_0,"[4, 13, 10, 12, 17]"
334_1,"[13, 10, 1, 4, 18]"
334_2,"[18, 6, 15, 8, 5]"
334_3,"[2, 3, 5, 8, 7]"
334_4,"[7, 1, 18, 12, 2]"
334_5,"[8, 11, 18, 5, 2]"
334_6,"[12, 1, 11, 7, 9]"
335_0,"[7, 1, 18, 12, 2]"
335_1,"[4, 13, 10, 12, 17]"
335_2,"[18, 6, 15, 8, 5]"
335_3,"[2, 3, 5, 8, 7]"
335_4,"[1, 14, 7, 12, 13]"
335_5,"[7, 1, 18, 12, 2]"
335_6,"[15, 18, 17, 6, 16]"
335_7,"[1, 14, 7, 12, 13]"
335_8,"[9, 17, 12, 13, 15]"
335_9,"[14, 1, 11, 2, 18]"
335_10,"[1, 14, 7, 12, 13]"
336_0,"[8, 11, 18, 5, 2]"
336_1,"[5, 18, 2, 8, 1]"
336_2,"[12, 1, 11, 7, 9]"
336_3,"[14, 1, 11, 2, 18]"
336_4,"[13, 10, 1, 4, 18]"
336_5,"[11, 8, 12, 10, 14]"
336_6,"[15, 18, 17, 6, 16]"
337_0,"[10, 13, 4, 11, 16]"
337_1,"[12, 1, 11, 7, 9]"
337_2,"[19, 3, 6, 12, 1]"
337_3,"[13, 10, 1, 4, 18]"
337_4,"[18, 6, 15, 8, 5]"
337_5,"[8, 11, 18, 5, 2]"
337_6,"[19, 3, 6, 12, 1]"
337_7,"[9, 17, 12, 13, 15]"
337_8,"[18, 6, 15, 8, 5]"
338_0,"[20, 17, 6, 9, 2]"
338_1,"[14, 1, 11, 2, 18]"
338_2,"[10, 13, 4, 11, 16]"
338_3,"[6, 18, 19, 15, 17]"
338_4,"[2, 3, 5, 8, 7]"
338_5,"[10, 13, 4, 11, 16]"
338_6,"[12, 1, 11, 7, 9]"
338_7,"[2, 3, 5, 8, 7]"
338_8,"[10, 13, 4, 11, 16]"
338_9,"[10, 13, 4, 11, 16]"
338_10,"[20, 17, 6, 9, 13]"
338_11,"[16, 1, 10, 15, 12]"
338_12,"[3, 2, 19, 13, 4]"
339_0,"[7, 1, 18, 12, 2]"
339_1,"[11, 8, 12, 10, 14]"
339_2,"[7, 1, 18, 12, 2]"
339_3,"[14, 1, 11, 2, 18]"
339_4,"[18, 6, 15, 8, 5]"
339_5,"[17, 15, 1, 9, 20]"
339_6,"[2, 3, 5, 8, 7]"
339_7,"[7, 1, 18, 12, 2]"
339_8,"[13, 10, 1, 4, 18]"
339_9,"[11, 8, 12, 10, 14]"
339_10,"[15, 18, 17, 6, 16]"
340_0,"[8, 11, 18, 5, 2]"
340_1,"[17, 15, 1, 9, 20]"
340_2,"[7, 1, 18, 12, 2]"
340_3,"[7, 1, 18, 12, 2]"
340_4,"[19, 3, 6, 12, 1]"
340_5,"[1, 14, 7, 12, 13]"
340_6,"[12, 1, 11, 7, 9]"
340_7,"[7, 1, 18, 12, 2]"
340_8,"[9, 17, 12, 13, 15]"
340_9,"[17, 15, 1, 9, 20]"
340_10,"[15, 18, 17, 6, 16]"
340_11,"[12, 1, 11, 7, 9]"
340_12,"[1, 14, 7, 12, 13]"
340_13,"[13, 10, 1, 4, 18]"
340_14,"[8, 11, 18, 5, 2]"
340_15,"[14, 1, 11, 2, 18]"
341_0,"[11, 8, 12, 10, 14]"
341_1,"[7, 1, 18, 12, 2]"
341_2,"[8, 11, 18, 5, 2]"
341_3,"[5, 18, 2, 8, 1]"
341_4,"[1, 14, 7, 12, 13]"
341_5,"[14, 1, 11, 2, 18]"
341_6,"[9, 17, 12, 13, 15]"
341_7,"[4, 13, 10, 12, 17]"
341_8,"[8, 11, 18, 5, 2]"
341_9,"[9, 17, 12, 13, 15]"
341_10,"[19, 3, 6, 12, 1]"
341_11,"[19, 3, 6, 12, 1]"
341_12,"[12, 1, 11, 7, 9]"
341_13,"[3, 2, 19, 13, 4]"
342_0,"[1, 14, 7, 12, 13]"
342_1,"[12, 1, 11, 7, 9]"
342_2,"[15, 18, 17, 6, 16]"
342_3,"[15, 18, 17, 6, 16]"
342_4,"[16, 1, 10, 15, 12]"
342_5,"[3, 2, 19, 13, 4]"
342_6,"[2, 3, 5, 8, 7]"
342_7,"[14, 1, 11, 2, 18]"
342_8,"[18, 6, 15, 8, 5]"
342_9,"[13, 10, 1, 4, 18]"
342_10,"[14, 1, 11, 2, 18]"
342_11,"[20, 17, 6, 9, 19]"
343_0,"[5, 18, 2, 8, 1]"
343_1,"[13, 10, 1, 4, 18]"
343_2,"[3, 2, 19, 13, 4]"
343_3,"[7, 1, 18, 12, 2]"
343_4,"[14, 1, 11, 2, 18]"
343_5,"[15, 18, 17, 6, 16]"
343_6,"[9, 17, 12, 13, 15]"
343_7,"[13, 10, 1, 4, 18]"
343_8,"[11, 8, 12, 10, 14]"
343_9,"[17, 15, 1, 9, 20]"
344_0,"[6, 18, 19, 15, 17]"
344_1,"[4, 13, 10, 12, 17]"
344_2,"[13, 10, 1, 4, 18]"
344_3,"[19, 3, 6, 12, 1]"
344_4,"[17, 15, 1, 9, 20]"
344_5,"[1, 14, 7, 12, 13]"
344_6,"[1, 14, 7, 12, 13]"
344_7,"[1, 14, 7, 12, 13]"
344_8,"[11, 8, 12, 10, 14]"
344_9,"[19, 3, 6, 12, 1]"
344_10,"[7, 1, 18, 12, 2]"
344_11,"[5, 18, 2, 8, 1]"
344_12,"[16, 1, 10, 15, 12]"
344_13,"[20, 17, 6, 9, 12]"
344_14,"[12, 1, 11, 7, 9]"
345_0,"[20, 17, 6, 9, 12]"
345_1,"[3, 2, 19, 13, 4]"
345_2,"[13, 10, 1, 4, 18]"
345_3,"[10, 13, 4, 11, 16]"
345_4,"[14, 1, 11, 2, 18]"
345_5,"[1, 14, 7, 12, 13]"
345_6,"[2, 3, 5, 8, 7]"
345_7,"[8, 11, 18, 5, 2]"
346_0,"[13, 10, 1, 4, 18]"
346_1,"[4, 13, 10, 12, 17]"
346_2,"[17, 15, 1, 9, 20]"
346_3,"[14, 1, 11, 2, 18]"
346_4,"[4, 13, 10, 12, 17]"
346_5,"[6, 18, 19, 15, 17]"
346_6,"[20, 17, 6, 9, 19]"
346_7,"[16, 1, 10, 15, 12]"
346_8,"[4, 13, 10, 12, 17]"
347_0,"[20, 17, 6, 9, 10]"
347_1,"[8, 11, 18, 5, 2]"
347_2,"[6, 18, 19, 15, 17]"
347_3,"[14, 1, 11, 2, 18]"
347_4,"[13, 10, 1, 4, 18]"
347_5,"[12, 1, 11, 7, 9]"
347_6,"[5, 18, 2, 8, 1]"
348_0,"[14, 1, 11, 2, 18]"
348_1,"[3, 2, 19, 13, 4]"
348_2,"[13, 10, 1, 4, 18]"
348_3,"[1, 14, 7, 12, 13]"
348_4,"[18, 6, 15, 8, 5]"
348_5,"[4, 13, 10, 12, 17]"
348_6,"[1, 14, 7, 12, 13]"
348_7,"[9, 17, 12, 13, 15]"
348_8,"[16, 1, 10, 15, 12]"
348_9,"[17, 15, 1, 9, 20]"
349_0,"[3, 2, 19, 13, 4]"
349_1,"[10, 13, 4, 11, 16]"
349_2,"[3, 2, 19, 13, 4]"
349_3,"[1, 14, 7, 12, 13]"
349_4,"[18, 6, 15, 8, 5]"
349_5,"[10, 13, 4, 11, 16]"
349_6,"[15, 18, 17, 6, 16]"
349_7,"[6, 18, 19, 15, 17]"
349_8,"[1, 14, 7, 12, 13]"
350_0,"[16, 1, 10, 15, 12]"
350_1,"[6, 18, 19, 15, 17]"
350_2,"[20, 17, 6, 9, 4]"
350_3,"[7, 1, 18, 12, 2]"
350_4,"[1, 14, 7, 12, 13]"
350_5,"[14, 1, 11, 2, 18]"
351_0,"[4, 13, 10, 12, 17]"
351_1,"[12, 1, 11, 7, 9]"
351_2,"[6, 18, 19, 15, 17]"
351_3,"[7, 1, 18, 12, 2]"
351_4,"[1, 14, 7, 12, 13]"
351_5,"[18, 6, 15, 8, 5]"
351_6,"[9, 17, 12, 13, 15]"
352_0,"[2, 3, 5, 8, 7]"
352_1,"[7, 1, 18, 12, 2]"
352_2,"[12, 1, 11, 7, 9]"
352_3,"[7, 1, 18, 12, 2]"
352_4,"[5, 18, 2, 8, 1]"
352_5,"[13, 10, 1, 4, 18]"
352_6,"[3, 2, 19, 13, 4]"
352_7,"[13, 10, 1, 4, 18]"
352_8,"[11, 8, 12, 10, 14]"
352_9,"[6, 18, 19, 15, 17]"
352_10,"[3, 2, 19, 13, 4]"
352_11,"[8, 11, 18, 5, 2]"
352_12,"[9, 17, 12, 13, 15]"
352_13,"[18, 6, 15, 8, 5]"
352_14,"[19, 3, 6, 12, 1]"
352_15,"[14, 1, 11, 2, 18]"
352_16,"[10, 13, 4, 11, 16]"
353_0,"[6, 18, 19, 15, 17]"
353_1,"[4, 13, 10, 12, 17]"
353_2,"[5, 18, 2, 8, 1]"
353_3,"[7, 1, 18, 12, 2]"
353_4,"[15, 18, 17, 6, 16]"
353_5,"[11, 8, 12, 10, 14]"
353_6,"[13, 10, 1, 4, 18]"
354_0,"[18, 6, 15, 8, 5]"
354_1,"[18, 6, 15, 8, 5]"
354_2,"[11, 8, 12, 10, 14]"
354_3,"[9, 17, 12, 13, 15]"
354_4,"[12, 1, 11, 7, 9]"
354_5,"[9, 17, 12, 13, 15]"
354_6,"[1, 14, 7, 12, 13]"
354_7,"[17, 15, 1, 9, 20]"
354_8,"[15, 18, 17, 6, 16]"
354_9,"[1, 14, 7, 12, 13]"
354_10,"[3, 2, 19, 13, 4]"
354_11,"[13, 10, 1, 4, 18]"
355_0,"[12, 1, 11, 7, 9]"
355_1,"[18, 6, 15, 8, 5]"
355_2,"[14, 1, 11, 2, 18]"
355_3,"[16, 1, 10, 15, 12]"
355_4,"[9, 17, 12, 13, 15]"
355_5,"[7, 1, 18, 12, 2]"
355_6,"[3, 2, 19, 13, 4]"
355_7,"[2, 3, 5, 8, 7]"
355_8,"[18, 6, 15, 8, 5]"
355_9,"[8, 17, 11, 18, 5]"
355_10,"[16, 1, 10, 15, 12]"
355_11,"[8, 11, 18, 5, 2]"
355_12,"[18, 6, 15, 8, 5]"
356_0,"[7, 1, 18, 12, 2]"
356_1,"[4, 13, 10, 12, 17]"
356_2,"[1, 14, 7, 12, 13]"
356_3,"[19, 3, 6, 12, 1]"
356_4,"[5, 18, 2, 8, 1]"
356_5,"[12, 1, 11, 7, 9]"
356_6,"[10, 13, 4, 11, 16]"
356_7,"[11, 8, 12, 10, 14]"
356_8,"[18, 6, 15, 8, 5]"
356_9,"[9, 17, 12, 13, 15]"
357_0,"[1, 14, 7, 12, 13]"
357_1,"[15, 18, 17, 6, 16]"
357_2,"[1, 14, 7, 12, 13]"
357_3,"[18, 6, 15, 8, 5]"
357_4,"[14, 1, 11, 2, 18]"
357_5,"[20, 17, 6, 9, 18]"
357_6,"[11, 8, 12, 10, 14]"
357_7,"[18, 6, 15, 8, 5]"
357_8,"[6, 18, 19, 15, 17]"
357_9,"[15, 18, 17, 6, 16]"
357_10,"[20, 17, 6, 9, 8]"
358_0,"[4, 13, 10, 12, 17]"
358_1,"[18, 6, 15, 8, 5]"
358_2,"[5, 18, 2, 8, 1]"
358_3,"[17, 15, 1, 9, 20]"
358_4,"[13, 10, 1, 4, 18]"
358_5,"[3, 2, 19, 13, 4]"
358_6,"[18, 6, 15, 8, 5]"
358_7,"[7, 1, 18, 12, 2]"
358_8,"[9, 17, 12, 13, 15]"
358_9,"[17, 15, 1, 9, 20]"
358_10,"[4, 13, 10, 12, 17]"
358_11,"[4, 13, 10, 12, 17]"
358_12,"[4, 13, 10, 12, 17]"
358_13,"[2, 3, 5, 8, 7]"
359_0,"[3, 2, 19, 13, 4]"
359_1,"[15, 18, 17, 6, 16]"
359_2,"[4, 13, 10, 12, 17]"
359_3,"[17, 15, 1, 9, 20]"
359_4,"[2, 3, 5, 8, 7]"
359_5,"[4, 13, 10, 12, 17]"
359_6,"[11, 8, 12, 10, 14]"
359_7,"[13, 10, 1, 4, 18]"
360_0,"[17, 15, 1, 9, 20]"
360_1,"[7, 1, 18, 12, 2]"
361_0,"[14, 1, 11, 2, 18]"
361_1,"[17, 15, 1, 9, 20]"
361_2,"[2, 3, 5, 8, 7]"
361_3,"[10, 13, 4, 11, 16]"
361_4,"[4, 13, 10, 12, 17]"
361_5,"[14, 1, 11, 2, 18]"
361_6,"[14, 1, 11, 2, 18]"
361_7,"[11, 8, 12, 10, 14]"
361_8,"[15, 18, 17, 6, 16]"
361_9,"[18, 6, 15, 8, 5]"
361_10,"[8, 11, 18, 5, 2]"
361_11,"[8, 11, 18, 5, 2]"
362_0,"[16, 1, 10, 15, 12]"
362_1,"[19, 3, 6, 12, 1]"
362_2,"[18, 6, 15, 8, 5]"
362_3,"[4, 13, 10, 12, 17]"
362_4,"[1, 14, 7, 12, 13]"
362_5,"[3, 2, 19, 13, 4]"
362_6,"[3, 2, 19, 13, 4]"
362_7,"[3, 2, 19, 13, 4]"
362_8,"[16, 1, 10, 15, 12]"
363_0,"[7, 1, 18, 12, 2]"
363_1,"[19, 3, 6, 12, 1]"
363_2,"[10, 13, 4, 11, 16]"
363_3,"[6, 18, 19, 15, 17]"
363_4,"[16, 1, 10, 15, 12]"
363_5,"[15, 18, 17, 6, 16]"
364_0,"[3, 2, 19, 13, 4]"
364_1,"[19, 3, 6, 12, 1]"
364_2,"[7, 1, 18, 12, 2]"
364_3,"[7, 1, 18, 12, 2]"
364_4,"[16, 1, 10, 15, 12]"
364_5,"[8, 11, 18, 5, 2]"
364_6,"[7, 1, 18, 12, 2]"
365_0,"[13, 10, 1, 4, 18]"
365_1,"[7, 1, 18, 12, 2]"
365_2,"[20, 17, 6, 9, 12]"
365_3,"[4, 13, 10, 12, 17]"
365_4,"[19, 3, 6, 12, 1]"
365_5,"[12, 1, 11, 7, 9]"
366_0,"[4, 13, 10, 12, 17]"
366_1,"[20, 17, 6, 9, 15]"
366_2,"[15, 18, 17, 6, 16]"
366_3,"[2, 3, 5, 8, 7]"
366_4,"[6, 18, 19, 15, 17]"
366_5,"[6, 18, 19, 15, 17]"
366_6,"[3, 2, 19, 13, 4]"
366_7,"[3, 2, 19, 13, 4]"
366_8,"[3, 2, 19, 13, 4]"
366_9,"[10, 13, 4, 11, 16]"
367_0,"[19, 3, 6, 12, 1]"
367_1,"[3, 2, 19, 13, 4]"
367_2,"[15, 18, 17, 6, 16]"
367_3,"[3, 2, 19, 13, 4]"
367_4,"[18, 6, 15, 8, 5]"
367_5,"[9, 17, 12, 13, 15]"
367_6,"[17, 15, 1, 9, 20]"
367_7,"[1, 14, 7, 12, 13]"
368_0,"[20, 17, 6, 9, 18]"
368_1,"[17, 15, 1, 9, 20]"
368_2,"[7, 1, 18, 12, 2]"
368_3,"[14, 1, 11, 2, 18]"
368_4,"[20, 17, 6, 9, 8]"
368_5,"[14, 1, 11, 2, 18]"
368_6,"[4, 13, 10, 12, 17]"
368_7,"[15, 18, 17, 6, 16]"
368_8,"[5, 18, 2, 8, 1]"
368_9,"[9, 17, 12, 13, 15]"
369_0,"[14, 1, 11, 2, 18]"
369_1,"[4, 13, 10, 12, 17]"
369_2,"[11, 8, 12, 10, 14]"
369_3,"[2, 3, 5, 8, 7]"
369_4,"[20, 17, 6, 9, 12]"
369_5,"[20, 17, 6, 9, 12]"
369_6,"[9, 17, 12, 13, 15]"
370_0,"[2, 3, 5, 8, 7]"
370_1,"[16, 1, 10, 15, 12]"
370_2,"[20, 17, 6, 9, 16]"
370_3,"[4, 13, 10, 12, 17]"
370_4,"[13, 10, 1, 4, 18]"
370_5,"[17, 15, 1, 9, 20]"
371_0,"[7, 1, 18, 12, 2]"
371_1,"[14, 1, 11, 2, 18]"
371_2,"[20, 17, 6, 9, 8]"
371_3,"[17, 15, 1, 9, 20]"
371_4,"[1, 14, 7, 12, 13]"
371_5,"[19, 3, 6, 12, 1]"
371_6,"[19, 3, 6, 12, 1]"
371_7,"[14, 1, 11, 2, 18]"
372_0,"[15, 18, 17, 6, 16]"
372_1,"[4, 13, 10, 12, 17]"
372_2,"[20, 17, 6, 9, 11]"
372_3,"[20, 17, 6, 9, 15]"
372_4,"[18, 6, 15, 8, 5]"
372_5,"[16, 1, 10, 15, 12]"
372_6,"[16, 1, 10, 15, 12]"
372_7,"[11, 8, 12, 10, 14]"
373_0,"[4, 13, 10, 12, 17]"
373_1,"[14, 1, 11, 2, 18]"
373_2,"[17, 15, 1, 9, 20]"
373_3,"[3, 2, 19, 13, 4]"
373_4,"[8, 11, 18, 5, 2]"
373_5,"[7, 1, 18, 12, 2]"
373_6,"[5, 18, 2, 8, 1]"
373_7,"[10, 13, 4, 11, 16]"
373_8,"[9, 17, 12, 13, 15]"
374_0,"[9, 17, 12, 13, 15]"
374_1,"[16, 1, 10, 15, 12]"
374_2,"[7, 1, 18, 12, 2]"
374_3,"[9, 17, 12, 13, 15]"
374_4,"[12, 1, 11, 7, 9]"
374_5,"[7, 1, 18, 12, 2]"
374_6,"[20, 17, 6, 9, 2]"
374_7,"[3, 2, 19, 13, 4]"
374_8,"[12, 1, 11, 7, 9]"
374_9,"[18, 6, 15, 8, 5]"
375_0,"[16, 1, 10, 15, 12]"
